as_of_date,source_name,silicon_id,gpu_model,gpu_variant,form_factor,interconnect_substrate,commitment_term,interruptibility,deployment_class,region,region_country,factory_type,tier_v3,operator_tier,price_usd_per_hour,bundled,bundled_inclusions,availability_state,methodology_version,source_status,region_raw
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,1Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,5.3335,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,eu-north-1
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,1Y,NonInterruptible,Reserved,US-East,US,HIF,T1IF,T1,4.9846,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-east-1
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,1Y,NonInterruptible,Reserved,US-East,US,HIF,T1IF,T1,4.9846,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-east-2
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,1Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,4.9846,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-west-2
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,4.2725,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,ap-northeast-1
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,4.7168,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,ap-northeast-2
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,4.1016,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,ap-south-1
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,3Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,3.6572,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,eu-north-1
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,3Y,NonInterruptible,Reserved,US-East,US,HIF,T1IF,T1,3.4180,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-east-1
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,3Y,NonInterruptible,Reserved,US-East,US,HIF,T1IF,T1,3.4180,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-east-2
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,3Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,3.4180,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-west-2
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,OnDemand,Interruptible,Spot,APAC,APAC,DIF,T2IF,T1,3.7324,False,,Available,v2.3.2,panel,ap-northeast-1a
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,OnDemand,Interruptible,Spot,APAC,APAC,DIF,T2IF,T1,2.2409,False,,Available,v2.3.2,panel,ap-northeast-2a
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,OnDemand,Interruptible,Spot,APAC,APAC,DIF,T2IF,T1,3.0940,False,,Available,v2.3.2,panel,ap-south-1a
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,OnDemand,Interruptible,Spot,APAC,APAC,DIF,T2IF,T1,3.1314,False,,Available,v2.3.2,panel,ap-south-1b
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,OnDemand,Interruptible,Spot,APAC,APAC,DIF,T2IF,T1,10.2856,False,,Available,v2.3.2,panel,ap-southeast-2b
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,OnDemand,Interruptible,Spot,EU,EU,DIF,T2IF,T1,1.9651,False,,Available,v2.3.2,panel,eu-north-1a
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,OnDemand,Interruptible,Spot,EU,EU,DIF,T2IF,T1,7.7918,False,,Available,v2.3.2,panel,eu-north-1c
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,OnDemand,Interruptible,Spot,Other,Other,DIF,T2IF,T1,2.7970,False,,Available,v2.3.2,panel,sa-east-1b
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,OnDemand,Interruptible,Spot,Other,Other,DIF,T2IF,T1,1.7459,False,,Available,v2.3.2,panel,sa-east-1c
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,OnDemand,Interruptible,Spot,US-East,US,DIF,T2IF,T1,3.4036,False,,Available,v2.3.2,panel,us-east-1b
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,OnDemand,Interruptible,Spot,US-East,US,DIF,T2IF,T1,3.3564,False,,Available,v2.3.2,panel,us-east-1d
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,OnDemand,Interruptible,Spot,US-East,US,DIF,T2IF,T1,3.0350,False,,Available,v2.3.2,panel,us-east-2a
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,OnDemand,Interruptible,Spot,US-East,US,DIF,T2IF,T1,3.1490,False,,Available,v2.3.2,panel,us-east-2b
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,OnDemand,Interruptible,Spot,US-East,US,DIF,T2IF,T1,3.1490,False,,Available,v2.3.2,panel,us-east-2c
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,OnDemand,Interruptible,Spot,US-West,US,DIF,T2IF,T1,3.3674,False,,Available,v2.3.2,panel,us-west-2a
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,OnDemand,Interruptible,Spot,US-West,US,DIF,T2IF,T1,3.0685,False,,Available,v2.3.2,panel,us-west-2c
2026-08-28,aws,h200-sxm-141gb,H200,141GB,SXM,EFA,OnDemand,Interruptible,Spot,US-West,US,DIF,T2IF,T1,3.3618,False,,Available,v2.3.2,panel,us-west-2d
2026-08-28,aws_capacity_blocks,h200-sxm-141gb,H200,141GB,SXM,EFA,CapacityBlock,NonInterruptible,Reserved,Other,Other,HIF,T2IF,T1,5.9700,False,,Available,v2.3.2,term-panel,non-us
2026-08-28,aws_capacity_blocks,h200-sxm-141gb,H200,141GB,SXM,EFA,CapacityBlock,NonInterruptible,Reserved,US-East,US,HIF,T2IF,T1,5.9700,False,,Available,v2.3.2,term-panel,us-east-1
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,APAC,APAC,HIF,T1IF,T1,15.3700,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,australiaeast
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,APAC,APAC,HIF,T1IF,T1,13.7800,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,australiasoutheast
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-Central,US,HIF,T1IF,T1,11.9780,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,centralus
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-East,US,HIF,T1IF,T1,10.6000,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,eastus2
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,EU,EU,HIF,T1IF,T1,13.2500,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,francecentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,EU,EU,HIF,T1IF,T1,13.7800,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,germanywestcentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,APAC,APAC,HIF,T1IF,T1,12.4020,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,indonesiacentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,EU,EU,HIF,T1IF,T1,13.7800,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,italynorth
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,APAC,APAC,HIF,T1IF,T1,13.2500,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,japaneast
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,APAC,APAC,HIF,T1IF,T1,16.4300,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,japanwest
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,APAC,APAC,HIF,T1IF,T1,13.2500,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,koreasouth
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,APAC,APAC,HIF,T1IF,T1,12.4020,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,malaysiawest
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,Other,Other,HIF,T1IF,T1,11.6600,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,mexicocentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-Central,US,HIF,T1IF,T1,12.7200,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,northcentralus
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,EU,EU,HIF,T1IF,T1,12.7200,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,northeurope
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,EU,EU,HIF,T1IF,T1,15.1580,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,norwayeast
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,EU,EU,HIF,T1IF,T1,16.3240,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,polandcentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,Other,Other,HIF,T1IF,T1,15.4760,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,southafricanorth
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-South,US,HIF,T1IF,T1,11.6600,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,southcentralus2
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,APAC,APAC,HIF,T1IF,T1,13.7800,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,southeastasia
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,EU,EU,HIF,T1IF,T1,13.7800,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,spaincentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,EU,EU,HIF,T1IF,T1,13.7840,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,swedencentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,Other,Other,HIF,T1IF,T1,15.1580,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,uaenorth
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,EU,EU,HIF,T1IF,T1,13.2500,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,uksouth
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,EU,EU,HIF,T1IF,T1,13.8860,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,ukwest
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-West,US,HIF,T1IF,T1,13.7800,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,westus
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-West,US,HIF,T1IF,T1,10.6000,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,westus2
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-West,US,HIF,T1IF,T1,10.6000,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,westus3
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,8.4320,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,australiaeast
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,7.5597,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,australiasoutheast
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,Other,Other,HIF,T1IF,T1,11.6303,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,brazilsouth
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-Central,US,HIF,T1IF,T1,6.5711,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,centralus
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-East,US,HIF,T1IF,T1,5.8152,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,eastus2
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,7.2690,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,francecentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,7.5597,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,germanywestcentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,6.8037,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,indonesiacentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,7.5597,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,italynorth
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,7.2690,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,japaneast
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,9.0135,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,japanwest
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,7.2690,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,koreasouth
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,6.8037,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,malaysiawest
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,Other,Other,HIF,T1IF,T1,6.3967,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,mexicocentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-Central,US,HIF,T1IF,T1,6.9782,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,northcentralus
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,6.9782,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,northeurope
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,8.3157,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,norwayeast
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,8.9554,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,polandcentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,Other,Other,HIF,T1IF,T1,8.4901,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,southafricanorth
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-South,US,HIF,T1IF,T1,6.3967,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,southcentralus2
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,7.5597,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,southeastasia
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,7.5597,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,spaincentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,7.5619,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,swedencentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,Other,Other,HIF,T1IF,T1,8.3157,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,uaenorth
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,7.2690,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,uksouth
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,7.6179,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,ukwest
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,7.5597,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,westus
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,5.8152,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,westus2
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,5.8152,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,westus3
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,7.6527,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,australiaeast
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,6.8611,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,australiasoutheast
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,Other,Other,HIF,T1IF,T1,10.5555,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,brazilsouth
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-Central,US,HIF,T1IF,T1,5.9639,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,centralus
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-East,US,HIF,T1IF,T1,5.2777,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,eastus2
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,6.5972,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,francecentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,6.8611,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,germanywestcentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,6.1750,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,indonesiacentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,6.8611,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,italynorth
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,6.5972,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,japaneast
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,8.1805,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,japanwest
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,6.5972,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,koreasouth
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,6.1750,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,malaysiawest
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,Other,Other,HIF,T1IF,T1,5.8055,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,mexicocentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-Central,US,HIF,T1IF,T1,6.3333,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,northcentralus
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,6.3333,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,northeurope
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,7.5472,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,norwayeast
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,8.1277,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,polandcentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,Other,Other,HIF,T1IF,T1,7.7055,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,southafricanorth
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-South,US,HIF,T1IF,T1,5.8055,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,southcentralus2
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,6.8611,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,southeastasia
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,6.8611,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,spaincentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,6.8631,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,swedencentral
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,Other,Other,HIF,T1IF,T1,7.5472,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,uaenorth
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,6.5972,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,uksouth
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,6.9138,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,ukwest
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,6.8611,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,westus
2026-08-28,azure,h200-sxm-141gb,H200,141GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,5.2777,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,westus2
